ID,Gender,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2825,M,62,36,44,92867,2,0.3,1,0,0,0,0,0,0
2826,F,35,10,48,95060,1,2.5,3,164,0,0,0,1,0
2827,F,37,11,21,94604,3,0.2,2,0,0,0,0,1,0
2828,F ,37,11,84,90266,4,2.2,2,0,0,0,0,1,1
2829,M,35,10,64,94306,3,0.7,2,230,0,0,0,1,0
2830,M,35,9,82,94720,1,2.5,1,138,0,0,0,0,0
2831,M,59,35,39,95616,4,1.3,1,0,0,0,0,1,0
2832,F,53,27,45,90405,2,0.8,3,0,0,0,0,1,1
2833,F,45,21,133,92056,4,5.7,3,0,1,0,1,1,1
2834,F ,46,22,152,90009,2,1.4,1,0,0,0,0,1,0
2835,M,40,16,12,90033,1,1,1,91,0,1,0,0,0
2836,M,42,16,32,94112,3,1.5,1,149,0,0,0,1,0
2837,M,25,1,74,94085,4,2.6,1,204,0,0,0,0,0
2838,F,39,14,54,92037,2,1.1,2,159,0,0,0,0,1
2839,F,30,6,181,94542,3,4.1,2,0,1,0,1,1,1
2840,F ,58,33,75,90034,2,0,3,0,0,0,0,1,0
2841,M,41,15,95,91101,3,0.1,1,240,0,1,0,0,0
2842,M,37,11,190,94305,4,7.3,2,565,1,0,1,1,0
2843,M,36,11,90,94709,1,2.8,1,0,0,0,0,1,0
2844,F,27,3,20,95616,4,1,1,134,0,0,0,1,1
2845,F,60,34,64,95014,3,2.2,3,0,0,0,0,0,0
2846,F ,62,36,85,90019,2,1.7,3,98,0,0,0,0,0
2847,M,67,43,105,93711,4,1.7,2,0,0,0,0,1,0
2848,M,44,18,21,90840,1,0.2,1,0,0,0,0,1,0
2849,M,24,-1,78,94720,2,1.8,2,0,0,0,0,0,0
2850,F,45,21,158,94085,2,6.67,1,132,0,0,0,1,1
2851,F,58,34,125,94720,1,4.3,1,219,0,0,0,0,0
2852,F ,61,36,81,95449,3,1.8,2,0,0,0,0,1,0
2853,M,54,29,183,93105,1,8.1,1,0,0,0,0,1,1
2854,M,28,3,54,94550,4,0.6,2,0,0,0,0,1,0
2855,M,49,24,79,94025,4,3.6,3,212,0,0,0,1,0
2856,F,35,11,38,91706,1,1.5,2,136,0,0,0,1,0
2857,F,36,10,172,94704,4,1,2,295,1,0,0,1,0
2858,F ,34,8,184,93106,3,7.5,1,0,1,0,0,0,0
2859,M,36,11,158,95054,2,7.8,1,114,0,0,0,1,1
2860,M,35,11,188,94596,1,0.9,3,282,1,0,0,1,0
2861,M,27,2,20,95064,4,0.5,3,0,0,0,0,1,0
2862,F,42,18,60,92677,4,0.2,3,151,0,0,0,0,1
2863,F,65,39,113,92096,4,2.4,3,0,0,0,0,1,0
2864,F ,29,5,70,93101,4,0,1,0,0,0,0,1,1
2865,M,65,41,84,95762,2,0,3,0,0,0,0,1,1
2866,M,59,33,23,94002,2,0.2,3,0,0,0,0,1,0
2867,M,46,22,141,90089,2,3.3,1,0,0,1,1,1,1
2868,F,59,33,110,90007,3,4.4,1,264,0,0,0,1,0
2869,F,52,26,31,94923,4,1.8,1,0,0,0,0,1,1
2870,F ,60,35,22,92660,1,1.3,1,80,0,0,0,0,0
2871,M,43,17,91,95134,1,5.2,1,0,0,1,0,0,0
2872,M,65,39,82,94131,4,2.4,3,252,0,0,0,1,0
2873,M,50,26,23,92630,1,0.3,1,0,0,0,0,0,0
2874,F,48,23,35,93943,1,0.1,1,0,0,1,0,1,0
2875,F,49,25,114,91380,1,2.5,3,0,1,0,0,1,0
2876,F ,58,33,18,94402,3,0.1,2,0,0,0,0,1,1
2877,M,24,-2,80,91107,2,1.6,3,238,0,0,0,0,0
2878,M,58,32,74,95817,2,2.3,3,0,0,0,0,0,1
2879,M,45,19,122,94590,4,4.1,2,0,1,0,0,1,0
2880,F,42,15,73,94545,3,2.33,2,0,0,0,0,0,0
2881,F,64,40,40,96064,2,1.1,1,0,0,0,0,1,0
2882,F ,49,25,55,92103,4,0.1,3,0,0,0,0,1,0
2883,M,55,31,69,90089,1,2.7,2,0,0,1,0,0,1
2884,M,40,14,92,90024,4,1.4,2,0,0,0,0,1,0
2885,M,28,2,48,93943,4,2.1,3,0,0,0,0,1,1
2886,F,57,31,113,91711,4,0.6,3,327,1,0,0,1,0
2887,F,50,25,58,93940,1,1.3,2,0,0,0,0,1,0
2888,F ,40,16,109,94025,2,2.2,1,0,0,0,0,1,0
2889,M,55,28,39,94542,3,1,2,0,0,0,0,1,1
2890,M,53,29,33,94591,3,1.9,2,144,0,0,0,0,0
2891,M,48,24,18,94304,4,0.2,1,0,0,0,0,1,1
2892,F,59,33,63,90044,1,1.6,1,0,0,0,0,1,1
2893,F,58,32,43,92093,1,2.8,2,0,0,0,0,1,0
2894,F ,38,14,70,94022,4,2,3,0,0,0,0,1,0
2895,M,49,25,19,94545,1,0.9,3,0,0,0,0,0,0
2896,M,60,36,39,94501,4,1.3,2,140,0,0,0,1,0
2897,M,54,28,81,94720,3,0.8,1,0,0,0,0,0,0
2898,F,28,2,34,92161,4,1.3,3,0,0,0,0,0,0
2899,F,27,1,140,91711,1,5.9,2,175,1,1,1,1,0
2900,F ,42,18,114,94305,1,0.3,1,0,0,0,0,0,0
2901,M,52,28,55,91320,2,3.2,3,151,0,0,0,0,0
2902,M,54,30,21,95351,1,0.1,2,76,0,0,0,1,0
2903,M,56,30,50,94022,4,2.8,2,0,0,1,0,1,0
2904,F,58,34,41,95833,3,1.5,1,0,0,0,0,1,1
2905,F,56,32,190,90032,3,2.2,1,0,1,0,1,1,0
2906,F ,64,40,8,94110,2,0.3,3,0,0,0,0,1,0
2907,M,35,8,55,92870,2,1.67,2,0,0,0,0,1,0
2908,M,45,20,40,91763,2,1.3,1,0,0,0,0,0,1
2909,M,57,32,22,95616,3,0.1,2,0,0,0,0,1,0
2910,F,35,8,44,94590,2,1.67,2,0,0,1,0,0,1
2911,F,46,22,102,95039,3,4.5,3,0,1,0,0,1,0
2912,F ,30,4,54,93033,4,1.8,3,235,0,0,0,1,0
2913,M,44,20,130,90291,4,3.2,2,0,1,0,0,0,0
2914,M,39,12,75,94501,3,2.33,2,0,0,0,0,1,1
2915,M,42,18,42,95929,2,1.7,1,0,0,0,0,1,0
2916,F,34,9,133,92110,1,3.8,1,0,0,0,0,1,0
2917,F,46,20,40,92037,1,1.2,2,0,0,0,0,1,0
2918,F ,55,31,34,94305,3,1.5,1,101,0,0,0,1,0
2919,M,28,3,142,93727,1,0.8,1,0,0,0,0,1,0
2920,M,35,10,64,94542,3,2.3,1,0,0,0,1,1,1
2921,M,60,35,44,94720,2,1.6,3,170,0,0,0,1,0
2922,F,50,24,95,91401,1,0.3,1,262,0,0,0,1,0
2923,F,52,26,49,90011,1,1.4,3,0,0,0,0,1,0
2924,F ,51,27,12,91007,2,0.2,1,0,0,0,0,0,0
2925,M,51,26,98,90024,1,1.3,3,0,0,0,0,1,1
2926,M,59,35,42,91711,4,0.4,1,0,0,0,0,1,0
2927,M,53,28,44,92152,2,0.6,3,0,0,0,0,1,1
2928,F,43,17,124,94117,1,5.2,1,0,0,0,0,0,0
2929,F,31,6,175,95005,2,6.7,1,0,0,0,0,1,0
2930,F ,32,6,22,94061,4,0.3,1,0,0,0,0,0,0
2931,M,41,17,78,95929,4,2.67,1,99,0,0,0,1,0
2932,M,31,4,54,91741,2,1,2,109,0,0,0,0,1
2933,M,41,16,154,92407,1,7,1,0,0,0,0,0,1
2934,F,47,22,42,95820,3,2.7,2,0,0,0,0,1,0
2935,F,37,13,195,91763,2,6.5,1,635,0,0,0,1,0
2936,F ,53,23,80,93023,1,3,3,0,0,0,0,1,1
2937,M,49,22,81,94301,3,2,2,0,0,0,0,1,0
2938,M,62,36,89,94022,2,2,1,0,0,0,0,1,1
2939,M,33,9,61,93943,3,2.6,2,0,0,0,0,1,0
2940,F,54,24,25,90016,4,0.4,3,0,0,0,0,0,1
2941,F,27,3,43,90245,3,0.1,2,163,0,0,0,1,0
2942,F ,60,35,122,92606,1,2.6,1,352,0,0,0,0,0
2943,M,29,5,160,90405,1,4.3,1,385,0,0,0,1,0
2944,M,56,32,83,91320,4,1.6,2,0,0,0,0,0,0
2945,M,55,30,79,92182,2,0,3,0,0,0,0,0,0
2946,F,45,19,30,94305,3,0.5,2,0,0,0,0,1,1
2947,F,33,9,145,94110,1,4.3,1,437,0,0,0,1,0
2948,F ,45,21,151,90024,2,3.3,1,328,0,0,0,0,0
2949,M,44,18,14,94720,2,0.1,3,98,0,0,0,0,1
2950,M,37,11,19,95054,3,0.2,2,0,0,0,0,1,0
2951,M,42,16,55,95820,1,0.7,3,135,0,0,0,1,0
2952,F,26,2,132,94720,2,2.4,3,0,1,0,0,0,1
2953,F,33,8,182,94065,1,8.6,1,0,0,0,0,0,0
2954,F ,61,36,78,91330,3,0.5,1,0,0,0,0,1,1
2955,M,31,7,42,95822,1,2.4,2,0,0,0,0,1,1
2956,M,54,29,44,95518,2,2.3,3,187,0,0,0,1,0
2957,M,62,38,195,91125,4,5.2,3,522,1,0,1,1,1
2958,F,61,36,53,92717,3,0.5,2,0,0,0,0,1,0
2959,F,66,41,65,92612,3,2.4,1,0,0,0,0,0,0
2960,F ,38,12,43,94305,4,0.2,1,0,0,0,0,0,0
2961,M,55,29,38,90035,4,1.5,3,0,0,0,0,0,1
2962,M,60,36,50,95741,1,1.8,3,0,0,0,0,1,0
2963,M,23,-2,81,91711,2,1.8,2,0,0,0,0,0,0
2964,F,29,3,41,94588,1,1.9,3,0,0,0,0,1,1
2965,F,35,10,73,93943,3,2.3,1,0,0,0,0,1,0
2966,F ,53,27,31,91605,2,0.4,3,104,0,0,0,0,1
2967,M,32,7,84,91320,3,0.6,2,0,0,0,0,1,1
2968,M,38,14,95,94109,2,1.9,1,0,0,0,0,1,1
2969,M,44,18,162,90840,4,1.3,1,301,1,0,0,0,0
2970,F,43,18,60,95039,2,2.2,3,115,0,0,0,0,0
2971,F,54,30,121,95039,2,1.1,3,0,1,1,0,0,0
2972,F ,52,25,43,91380,3,1,2,165,0,0,1,1,1
2973,M,31,7,38,92182,1,1.8,2,182,0,0,1,1,1
2974,M,47,22,82,92084,1,2.9,1,276,0,0,0,1,0
2975,M,42,18,52,95008,4,1.9,1,0,0,0,0,1,0
2976,F,57,33,43,91016,3,1.5,1,168,0,0,0,0,1
2977,F,33,8,82,95747,1,2.6,2,0,0,1,1,1,1
2978,F ,35,10,161,94109,1,4.1,1,0,0,1,0,1,0
2979,M,56,30,24,94550,2,0.7,2,0,0,0,0,1,0
2980,M,57,32,102,90210,1,2.6,1,0,0,0,0,1,0
2981,M,25,-1,53,94305,3,2.4,2,0,0,0,0,0,0
2982,F,53,28,85,92037,1,1.2,1,0,0,0,0,0,0
2983,F,59,33,111,95120,3,4.4,1,0,0,0,0,1,0
2984,F ,56,32,90,95054,2,0.3,1,0,0,0,0,1,1
2985,M,54,28,94,92709,2,1.1,1,188,0,0,0,0,0
2986,M,48,23,63,94606,4,3.6,3,0,0,0,0,0,0
2987,M,55,30,153,94305,2,2.8,2,0,1,1,1,1,0
2988,F,33,7,39,92037,2,2,3,0,0,0,0,0,0
2989,F,46,21,205,95762,2,8.8,1,181,0,1,0,1,0
2990,F ,42,18,142,93106,1,3.4,1,496,0,0,0,1,0
2991,M,49,25,163,94608,2,0.4,1,0,0,1,0,0,0
2992,M,42,17,113,93014,3,1,1,0,0,1,0,1,0
2993,M,46,21,64,92104,1,2.9,1,0,0,0,0,1,1
2994,F,65,40,20,92647,3,0.1,3,0,0,0,0,0,1
2995,F,50,24,179,94025,1,1,1,0,0,0,0,1,0
2996,F ,54,24,91,91101,2,4.5,3,90,0,0,0,1,0
2997,M,42,18,103,91367,1,3.33,1,0,1,1,1,1,1
2998,M,57,33,80,95053,4,1.6,2,0,0,0,0,0,0
2999,M,61,35,38,93106,2,0.3,1,0,0,0,0,0,0
3000,F,60,34,44,94143,1,0.2,1,0,0,0,0,0,1
3001,F,40,14,164,94720,1,4.3,2,0,1,0,0,0,0
3002,F ,33,7,81,92647,3,1.6,1,0,0,0,0,1,1
3003,M,37,13,95,90095,2,1.7,2,83,0,0,0,0,0
3004,M,52,28,44,90747,3,1.9,2,0,0,0,0,0,1
3005,M,33,7,88,94583,3,1.6,1,0,0,0,0,1,1
3006,F,62,36,148,94111,3,7,2,0,1,0,0,1,0
3007,F,62,37,169,95014,3,5,2,184,1,0,1,1,1
3008,F ,63,37,11,91711,1,0.8,2,102,0,0,0,0,1
3009,M,55,25,92,94550,1,3,3,158,0,0,0,0,1
3010,M,33,9,74,92120,3,2.6,2,0,0,0,0,1,0
3011,M,25,1,72,94301,3,0.8,1,0,0,0,0,1,0
3012,F,55,31,63,95616,3,2.67,1,0,0,0,0,1,0
3013,F,29,3,172,92373,2,4.5,1,415,0,0,0,1,0
3014,F ,45,21,183,90029,2,1.4,1,0,0,0,0,1,1
3015,M,60,34,40,91311,1,2.5,3,166,0,0,0,1,0
3016,M,44,18,68,92673,4,2.9,1,0,0,1,0,0,1
3017,M,48,23,78,91423,4,3.6,3,0,0,0,0,1,0
3018,F,57,32,68,90041,2,3.7,1,184,0,0,0,0,0
3019,F,58,32,49,94005,1,1.4,1,99,0,0,0,1,1
3020,F ,58,33,39,94132,2,2.3,3,0,0,0,0,1,0
3021,M,44,20,151,95193,1,3.5,1,392,0,0,0,1,0
3022,M,54,28,159,90245,2,0.5,1,461,0,0,0,1,0
3023,M,59,33,89,94608,4,1.9,2,0,0,0,0,1,1
3024,F,63,37,105,92694,4,1.7,3,244,0,0,0,0,1
3025,F,61,35,78,90840,2,2,1,0,0,0,0,1,1
3026,F ,58,32,128,94609,2,2.7,1,344,0,0,0,0,0
3027,M,44,20,81,90254,4,0.8,1,228,0,0,0,0,1
3028,M,53,29,50,93305,4,0.1,3,152,0,0,0,1,0
3029,M,63,39,38,92624,3,0.1,3,178,0,0,0,1,1
3030,F,41,17,119,94960,2,6.1,1,263,0,1,0,1,0
3031,F,50,26,110,94509,3,1.8,2,0,0,0,0,1,0
3032,F ,51,25,29,90212,1,1.4,3,102,0,0,0,0,1
3033,M,47,22,19,94590,1,0.4,3,0,0,0,0,1,0
3034,M,43,19,130,90630,2,4.7,3,221,1,0,0,0,1
3035,M,46,21,38,90024,1,2.4,1,130,0,0,0,1,0
3036,F,50,24,31,95054,1,0.3,3,0,0,0,0,0,0
3037,F,33,9,14,91320,4,0.7,2,105,0,0,0,1,0
3038,F ,27,2,158,95060,3,0.4,2,0,1,0,1,1,0
3039,M,34,8,39,92124,4,0.2,1,115,0,0,0,1,0
3040,M,34,9,141,95616,2,4.9,3,0,1,0,0,0,1
3041,M,28,2,33,95814,3,1,1,167,0,0,0,1,0
3042,F,29,5,92,95006,2,0.6,1,0,0,0,0,1,0
3043,F,52,26,78,94301,3,3,2,0,0,0,0,0,0
3044,F ,47,22,42,91754,3,2.7,2,0,0,0,0,1,1
3045,M,41,16,15,94124,2,0.3,2,83,0,0,0,0,0
3046,M,58,32,48,91768,1,2.8,2,0,0,0,0,1,0
3047,M,37,12,63,95630,3,2.3,1,0,0,0,0,1,0
3048,F,57,33,149,95060,1,4.7,1,0,0,1,0,0,0
3049,F,63,39,49,90275,1,0.8,1,103,0,0,0,1,0
3050,F ,60,35,125,94720,2,3.9,1,0,0,0,0,0,0
3051,M,50,25,58,92131,1,1.3,2,0,0,0,0,1,0
3052,M,60,35,48,94538,3,1.5,1,0,0,0,0,1,0
3053,M,54,30,75,94720,2,3.2,3,0,0,0,0,0,1
3054,F,28,4,114,92521,2,0.2,1,0,0,0,0,1,0
3055,F,45,21,134,92697,4,5.5,2,0,1,0,1,1,1
3056,F ,28,2,111,94305,4,2.3,3,0,0,0,0,1,0
3057,M,54,29,62,94301,4,3.8,2,149,0,0,0,1,0
3058,M,42,18,45,95616,1,0.7,1,0,0,1,0,1,0
3059,M,30,4,113,90064,2,0.2,1,0,0,0,0,1,0
3060,F,61,36,128,94550,1,2.6,1,0,0,0,0,1,0
3061,F,64,38,168,94061,4,5.7,3,0,1,0,0,1,0
3062,F ,38,13,81,90095,1,4,3,206,0,1,0,1,0
3063,M,39,14,75,92521,1,0.1,2,297,0,0,0,0,1
3064,M,54,29,21,95841,4,0.1,3,0,0,0,0,0,0
3065,M,59,33,83,94701,3,4.4,1,0,0,0,0,1,0
3066,F,39,15,121,92354,1,3.5,1,368,0,1,0,1,0
3067,F,63,33,40,91320,4,1.67,3,0,0,0,0,1,0
3068,F ,31,5,101,94501,1,2.9,3,170,0,1,0,0,0
3069,M,56,26,90,92120,2,4.5,3,0,0,0,0,0,0
3070,M,47,20,68,91320,1,2.67,2,0,0,0,0,1,1
3071,M,28,3,74,91330,2,1.8,2,221,0,1,0,0,0
3072,F,32,8,74,93023,4,0.1,2,257,0,0,0,0,1
3073,F,54,30,51,92821,2,3.2,3,0,0,0,0,0,0
3074,F ,29,5,149,94611,1,1.5,1,0,0,0,0,1,0
3075,M,39,15,31,95039,1,1.4,3,88,0,0,0,1,1
3076,M,26,0,85,95616,2,1.6,3,0,0,0,0,0,0
3077,M,29,-1,62,92672,2,1.75,3,0,0,0,0,0,1
3078,F,46,21,44,95112,1,0.3,1,110,0,1,0,1,0
3079,F,38,13,63,92325,3,0.5,3,190,0,1,1,1,1
3080,F ,55,31,23,95616,2,0.3,1,0,0,0,0,1,1
3081,M,48,22,40,94063,3,2.2,2,87,0,0,0,1,0
3082,M,36,10,78,95064,2,4.5,3,204,0,0,0,1,1
3083,M,39,13,40,92122,3,0.9,3,129,0,0,0,1,0
3084,F,40,16,78,90720,4,2.4,1,0,0,1,1,1,0
3085,F,26,0,129,90028,3,0.7,2,0,1,0,0,0,0
3086,F ,55,29,71,91311,3,0.3,2,0,0,0,0,0,1
3087,M,61,35,23,94720,3,0.3,3,0,0,0,0,1,0
3088,M,57,33,15,94303,2,0.3,1,0,0,0,0,1,0
3089,M,56,31,28,94720,1,1.3,1,138,0,0,0,0,1
3090,F,31,5,23,94110,3,1,1,95,0,0,0,0,0
3091,F,61,31,19,91109,1,1.5,3,0,0,0,0,1,0
3092,F ,58,32,42,95020,3,1.4,3,158,0,0,0,0,1
3093,M,43,18,113,90036,2,0.4,1,325,0,1,0,0,0
3094,M,29,5,34,90717,4,0.4,2,0,0,0,0,0,1
3095,M,50,23,19,90272,1,0.5,2,104,0,0,0,0,1
3096,F,49,25,43,94109,1,1.6,2,0,0,0,0,1,1
3097,F,43,18,179,94108,3,1.2,1,0,1,1,1,1,0
3098,F ,58,32,44,92182,3,2.2,3,0,0,0,0,0,0
3099,M,41,16,21,92024,2,0.1,2,0,0,0,0,0,0
3100,M,65,40,115,92647,1,2.5,1,174,0,0,0,0,1
3101,M,52,27,81,90024,4,3.8,2,0,0,0,0,0,1
3102,F,55,31,91,93555,2,2.8,1,0,0,0,0,0,0
3103,F,49,25,30,90095,4,0.9,2,0,0,0,0,0,1
3104,F ,52,22,55,92129,3,1.4,3,0,0,0,0,1,0
3105,M,56,31,48,91775,2,2.1,3,0,0,0,0,0,1
3106,M,30,4,23,94122,4,0.3,2,121,0,0,0,0,0
3107,M,36,10,21,92084,3,0.1,2,0,0,0,0,0,0
3108,F,41,17,55,92374,2,1.7,1,0,0,0,0,0,0
3109,F,42,15,21,95678,3,1,2,0,0,0,0,1,0
3110,F ,60,34,40,93940,3,2.2,3,0,0,1,0,1,0
3111,M,44,20,30,95020,4,0.3,1,0,0,0,0,0,1
3112,M,34,9,78,90095,3,0.6,2,0,0,0,0,1,0
3113,M,56,32,65,92677,2,3.2,3,0,0,0,0,1,0
3114,F,31,5,50,91330,4,2.1,3,209,0,0,0,1,0
3115,F,29,4,55,90024,4,2,2,0,0,1,0,1,0
3116,F ,31,5,111,94305,2,0.2,1,0,0,0,0,0,0
3117,M,36,10,21,92008,3,0.1,2,0,0,0,0,0,1
3118,M,42,16,65,92614,3,0.5,3,256,0,0,0,1,0
3119,M,64,39,114,90095,1,0.8,3,0,0,0,0,1,0
3120,F,61,36,54,91320,3,0.9,3,179,0,0,0,1,0
3121,F,35,11,75,94542,2,1.7,2,0,0,0,0,1,0
3122,F ,28,2,13,91791,4,0.4,1,0,0,0,0,0,1
3123,M,38,14,54,90095,2,0.6,3,218,0,0,0,0,0
3124,M,44,17,22,94546,3,1,2,126,0,0,0,1,1
3125,M,45,20,198,95053,2,2.8,1,0,0,0,0,1,1
3126,F,46,20,18,92521,1,0.2,1,0,0,0,0,1,1
3127,F,57,32,74,92780,4,0.7,1,0,0,0,0,0,1
3128,F ,40,14,61,94539,4,0.2,3,0,0,0,0,1,0
3129,M,38,12,64,94115,2,1.8,1,0,0,0,0,0,0
3130,M,39,14,10,92705,2,0.3,2,0,0,1,0,0,1
3131,M,23,-2,82,92152,2,1.8,2,0,0,1,0,0,1
3132,F,47,22,61,94025,3,2.7,2,168,0,0,0,1,1
3133,F,32,7,83,94302,2,2.5,1,148,0,1,0,1,0
3134,F ,30,5,73,93711,3,2.6,3,0,0,0,0,1,0
3135,M,54,30,22,95060,2,0.4,1,89,0,0,0,1,0
3136,M,25,0,91,95039,2,1.8,2,321,0,0,0,0,0
3137,M,60,34,65,95354,3,2.2,3,94,0,1,1,0,1
3138,F,61,36,13,91711,3,0.5,1,0,0,0,0,1,0
3139,F,36,11,103,93555,1,4.6,1,255,0,0,0,1,0
3140,F ,52,26,95,92130,1,0.3,1,0,0,0,0,1,0
3141,M,33,7,31,94303,4,1,1,0,0,0,0,1,1
3142,M,57,31,131,90405,3,0.6,1,0,1,0,0,1,0
3143,M,34,8,175,95051,4,1.1,3,0,1,1,1,1,1
3144,F,50,24,38,91105,4,0.1,1,0,0,0,0,1,0
3145,F,43,18,104,91711,3,1,1,0,0,0,0,1,0
3146,F ,34,10,114,94305,3,3.3,3,0,1,0,0,0,0
3147,M,26,1,38,91910,4,1.7,2,0,0,0,0,1,0
3148,M,26,0,30,94024,4,1.3,3,0,0,0,0,1,1
3149,M,48,22,19,95616,2,0.1,3,106,0,0,0,0,0
3150,F,49,25,25,95192,4,1,1,0,0,0,0,1,1
3151,F,47,22,124,90027,4,5,3,0,1,0,0,0,0
3152,F ,43,19,20,94110,3,0.5,1,0,0,0,0,0,0
3153,M,40,15,83,90275,1,1,3,0,0,0,0,0,0
3154,M,31,5,18,94111,4,0.3,2,0,0,0,0,0,1
3155,M,27,1,99,94305,1,3,3,149,1,0,0,0,1
3156,F,55,29,62,92626,3,0.3,2,0,0,0,0,1,0
3157,F,54,30,24,92647,1,0.1,2,0,0,0,0,0,0
3158,F ,23,-1,13,94720,4,1,1,84,0,0,0,1,0
3159,M,54,28,64,90095,2,0.8,3,0,0,1,0,1,0
3160,M,57,33,62,92831,3,2.67,1,240,0,0,0,0,0
3161,M,41,15,158,94304,1,4.7,2,0,1,1,1,0,1
3162,F,28,4,88,94024,1,5.4,1,0,0,0,0,1,0
3163,F,33,7,28,94109,4,0.8,1,0,0,0,0,1,0
3164,F ,51,27,52,94132,2,1,3,0,0,0,0,0,0
3165,M,28,4,82,95136,4,0,1,0,0,0,0,1,1
3166,M,63,37,140,91711,2,6.9,1,97,0,0,0,0,1
3167,M,29,4,80,90028,1,0.8,2,0,0,0,0,1,1
3168,F,62,38,58,94720,4,1.2,2,228,0,0,0,0,1
3169,F,51,25,180,94701,1,1.7,1,0,0,0,0,1,0
3170,F ,52,28,55,94608,1,1.6,2,227,0,0,0,0,0
3171,M,43,16,65,94110,3,2.67,2,100,0,0,0,0,0
3172,M,39,12,62,91910,3,2.33,2,0,0,0,0,0,0
3173,M,35,9,23,95670,4,0.3,1,0,0,0,0,0,0
3174,F,34,10,35,94309,1,1.7,1,0,0,0,0,1,0
3175,F,49,24,35,94701,4,0.2,2,0,0,0,0,0,1
3176,F ,43,18,74,92009,4,0.4,1,0,0,0,0,0,0
3177,M,48,24,14,91330,3,0.4,1,0,0,0,0,1,0
3178,M,30,4,83,91007,2,1.5,3,199,0,0,0,0,1
3179,M,46,21,71,95814,4,1.9,3,0,0,0,0,0,0
3180,F,43,17,53,90245,2,0.7,1,130,0,1,0,1,0
3181,F,27,3,103,92121,2,0.6,1,84,0,0,0,0,0
3182,F ,39,15,109,95827,1,1.7,1,0,0,0,0,1,0
3183,M,58,33,60,94304,2,1.9,2,94,0,1,0,1,0
3184,M,44,17,12,94542,3,0.67,2,0,0,0,0,1,0
3185,M,39,15,141,92354,2,8,1,0,0,0,0,1,0
3186,F,35,10,128,92843,1,3.8,1,0,0,0,0,1,0
3187,F,41,16,98,95192,3,1,1,296,0,0,0,0,0
3188,F ,43,18,41,94035,1,0.5,3,0,0,0,0,0,0
3189,M,55,25,90,90717,2,4.5,3,0,0,0,0,0,1
3190,M,32,6,31,92675,1,0.3,1,0,0,0,0,0,0
3191,M,56,26,74,91335,1,3,3,0,0,0,0,0,0
3192,F,30,5,83,93101,4,1.8,3,0,0,0,0,0,1
3193,F,65,39,35,94005,1,0.5,3,0,0,0,0,0,0
3194,F ,31,7,140,95616,1,4,1,0,0,0,0,0,1
3195,M,41,15,65,90019,3,0.5,3,0,0,0,0,0,0
3196,M,55,29,35,90007,3,1.4,1,0,0,0,0,0,0
3197,M,37,7,73,94043,4,1.8,3,0,0,0,0,1,1
3198,F,34,10,29,93555,1,1.5,2,0,0,0,0,1,0
3199,F,34,9,55,92122,4,2,2,147,0,0,0,0,1
3200,F ,33,9,20,95521,4,0.7,2,0,0,0,0,1,0
3201,M,48,23,70,92122,1,2.8,2,0,0,0,0,0,0
3202,M,28,3,81,92121,4,0.2,1,0,0,0,0,0,0
3203,M,30,4,25,92173,2,0.3,1,0,0,1,0,1,0
3204,F,44,20,119,92677,2,7.5,1,239,0,0,0,1,0
3205,F,61,35,49,90095,4,1.7,2,185,0,0,0,0,0
3206,F ,59,33,38,92407,1,1.4,1,0,0,0,0,1,1
3207,M,33,7,80,91103,2,1.5,3,0,0,0,0,1,1
3208,M,56,32,84,93407,1,4.3,1,0,0,0,0,1,1
3209,M,53,29,61,95032,4,1.6,2,0,0,0,0,1,0
3210,F,42,16,173,91355,2,1.5,2,373,1,0,1,1,1
3211,F,43,19,60,94301,2,2.5,1,0,0,1,0,0,0
3212,F ,35,9,83,90277,2,4.5,3,0,0,0,0,1,0
3213,M,61,35,59,92697,1,2.8,2,0,0,0,0,0,0
3214,M,39,9,32,90212,3,2,3,116,0,0,0,1,0
3215,M,61,37,33,91775,3,0.1,3,0,0,0,0,1,0
3216,F,40,15,19,90630,4,0.2,3,0,0,0,0,1,0
3217,F,34,8,14,95014,4,0.3,1,0,0,0,0,0,0
3218,F ,65,39,94,93022,4,4.1,1,120,1,0,1,1,1
3219,M,40,16,154,94122,2,6.1,1,325,0,0,0,1,0
3220,M,39,15,33,92346,1,2,2,0,0,0,0,0,0
3221,M,61,35,28,93302,2,0.2,3,135,0,0,0,1,0
3222,F,40,16,44,93407,1,1.8,1,0,0,1,0,1,0
3223,F,49,23,81,93107,2,0.8,3,0,0,0,0,0,0
3224,F ,43,18,29,95126,1,0.5,3,0,0,0,0,1,0
3225,M,45,21,58,94025,3,0.3,3,0,0,1,0,1,0
3226,M,52,28,38,95064,4,0.9,2,0,0,0,0,0,1
3227,M,32,8,82,93943,3,1.5,1,0,0,0,0,1,1
3228,F,31,7,18,94720,1,0.4,3,0,0,0,0,1,0
3229,F,27,2,45,94305,2,1.7,2,0,0,0,0,0,1
3230,F ,33,9,64,92507,4,3.4,1,0,0,0,0,0,0
3231,M,65,40,48,94708,3,2.4,1,0,0,0,0,0,1
3232,M,62,37,24,90717,1,0.3,3,0,0,1,0,1,0
3233,M,55,25,65,92093,4,2,3,0,0,0,0,1,0
3234,F,46,20,111,95037,1,0,1,329,0,0,0,0,0
